_source_id,managed_objects,alarm_type,probable_cause,perceived_severity,state,created_at,updated_at,closed_at,additional_information
6b80sn7e,vdu_sbdb.vnfc_sbdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,CLEARED,2025-04-02T08:48:23.000Z,2025-04-02T08:48:48.000Z,2025-04-02T09:03:00.000Z,
x98irpga,vdu_sbdb.vnfc_sbdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-02T08:48:30.000Z,,,
zosp5r7n,vdu_sbdb.vnfc_sbdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-02T08:48:30.000Z,,,
2mjq1kcv,vdu_mtlg.vnfc_mtlg4,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACTIVE,2025-04-02T08:48:33.000Z,,,
06ts7l7n,vdu_sbdb.vnfc_sbdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,INDETERMINATE,ACKNOWLEDGED,2025-04-02T08:48:38.000Z,2025-04-02T08:49:09.000Z,,
5corss65,vdu_sbdb.vnfc_sbdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACKNOWLEDGED,2025-04-02T08:48:41.000Z,2025-04-02T08:48:56.000Z,,
1whjo69q,vdu_sbdb.vnfc_sbdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,ACKNOWLEDGED,2025-04-02T08:48:49.000Z,2025-04-02T08:49:18.000Z,,
rseuh23f,vdu_sbdb.vnfc_sbdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-02T08:48:56.000Z,,,
ef0o1bav,vdu_sbdb.vnfc_sbdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,ACKNOWLEDGED,2025-04-02T08:49:02.000Z,2025-04-02T08:49:27.000Z,,
ta9n7y12,vdu_mgw.vnfc_mgw4,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACKNOWLEDGED,2025-04-02T08:49:02.000Z,2025-04-02T08:49:17.000Z,,
srv34gr4,vdu_sbdb.vnfc_sbdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACTIVE,2025-04-02T08:49:02.000Z,,,
fzinfewi,vdu_sbdb.vnfc_sbdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,ACTIVE,2025-04-02T08:49:08.000Z,,,
ihdoau3f,vdu_sbdb.vnfc_sbdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,ACKNOWLEDGED,2025-04-02T08:49:08.000Z,2025-04-02T08:49:42.000Z,,
s2z6d8li,vdu_sbdb.vnfc_sbdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,ACTIVE,2025-04-02T08:49:13.000Z,,,
j4wuewp9,vdu_cssips.vnfc_cssips10,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACTIVE,2025-04-02T08:49:16.000Z,,,
wwdo1r71,vdu_sbdb.vnfc_sbdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,ACTIVE,2025-04-02T08:49:24.000Z,,,
qgaovv4h,vdu_sbdb.vnfc_sbdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACTIVE,2025-04-02T08:49:28.000Z,,,
zyzce4nn,vdu_sbdb.vnfc_sbdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,CLEARED,2025-04-02T08:49:34.000Z,2025-04-02T08:49:59.000Z,2025-04-02T09:34:08.000Z,
2sfx3b4e,vdu_mtdb.vnfc_mtdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,CLEARED,2025-04-02T08:49:40.000Z,2025-04-02T08:49:56.000Z,2025-04-02T09:44:36.000Z,
fpoy593n,vdu_sbdb.vnfc_sbdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACTIVE,2025-04-02T08:49:41.000Z,,,
y9fju6h2,vdu_sbdb.vnfc_sbdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-02T08:49:43.000Z,,,
z9mtc3ji,vdu_sbdb.vnfc_sbdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,CLEARED,2025-04-02T08:49:48.000Z,2025-04-02T08:50:17.000Z,2025-04-02T09:17:46.000Z,
tfhp0zry,vdu_csdns.vnfc_csdns3,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,ACKNOWLEDGED,2025-04-02T08:49:56.000Z,2025-04-02T08:50:51.000Z,,
fa6xkz2d,vdu_sbdb.vnfc_sbdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-02T08:50:04.000Z,,,
5nkdg1mq,vdu_sbdb.vnfc_sbdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,ACTIVE,2025-04-02T08:50:09.000Z,,,
f9idomin,vdu_sbdb.vnfc_sbdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACKNOWLEDGED,2025-04-02T08:50:17.000Z,2025-04-02T08:51:13.000Z,,
i4caf9xe,vdu_mtlg.tr_MMTelMobileTermSessionInviteTotal_decrease_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,ACTIVE,2025-04-02T08:50:26.000Z,,,
aa63lqzh,vdu_cslg.tr_scscfTerminatingInviteToAs_increase_rate,COMMUNICATIONS_ALARM,LINK_TO_LOGIC_DOWN,MAJOR,ACTIVE,2025-04-02T08:50:34.000Z,,,
yubpn2le,vdu_sbdb.vnfc_sbdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,ACKNOWLEDGED,2025-04-02T08:50:43.000Z,2025-04-02T08:50:55.000Z,,
1fqgux3b,vdu_sbdb.vnfc_sbdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACTIVE,2025-04-02T08:50:43.000Z,,,
wupyokwh,vdu_csdip.vnfc_csdip1,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACTIVE,2025-04-02T08:50:44.000Z,,,
6a7kmfdw,vdu_sbdb.vnfc_sbdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-02T08:50:50.000Z,,,
nxpgllui,vdu_udia.vnfc_udia2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACTIVE,2025-04-02T08:50:55.000Z,,,
l4w5q3q6,vdu_sbdb.vnfc_sbdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACKNOWLEDGED,2025-04-02T08:51:00.000Z,2025-04-02T08:51:26.000Z,,
8rxp7ljs,vdu_sbdb.vnfc_sbdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,ACTIVE,2025-04-02T08:51:02.000Z,,,
ypu1ejay,vdu_sbdb.vnfc_sbdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACKNOWLEDGED,2025-04-02T08:51:05.000Z,2025-04-02T08:51:28.000Z,,
6wzhcxvd,vdu_cssips.vnfc_cssips8,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,ACTIVE,2025-04-02T08:51:10.000Z,,,
lnlxwzvc,vdu_sbdb.vnfc_sbdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,CLEARED,2025-04-02T08:51:17.000Z,2025-04-02T08:51:34.000Z,2025-04-02T09:40:47.000Z,
b1x90ox4,vdu_sbdb.vnfc_sbdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,CLEARED,2025-04-02T08:51:21.000Z,2025-04-02T08:51:34.000Z,2025-04-02T09:41:30.000Z,
15gcofu8,vdu_sbdb.vnfc_sbdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,ACTIVE,2025-04-02T08:51:30.000Z,,,
xvi9rg5b,vdu_sbdb.vnfc_sbdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACKNOWLEDGED,2025-04-02T08:51:34.000Z,2025-04-02T08:52:31.000Z,,
c6i48eg3,vdu_sbdb.vnfc_sbdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACTIVE,2025-04-02T08:51:36.000Z,,,
z1cu1w3b,vdu_sbdb.vnfc_sbdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-02T08:51:37.000Z,,,
fw1ho6o6,vdu_sbdns.vnfc_sbdns2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,CLEARED,2025-04-02T08:51:44.000Z,2025-04-02T08:51:57.000Z,2025-04-02T09:42:20.000Z,
dzgt421h,vdu_sbdb.vnfc_sbdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,CLEARED,2025-04-02T08:51:52.000Z,2025-04-02T08:52:12.000Z,2025-04-02T09:08:42.000Z,
9dlsa1k9,vdu_sbdb.vnfc_sbdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,ACKNOWLEDGED,2025-04-02T08:51:56.000Z,2025-04-02T08:52:36.000Z,,
we3a9mbv,vdu_sbdb.vnfc_sbdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-02T08:52:02.000Z,,,
4bkfmhtn,vdu_sblg.tr_sbcCounterSipPaToREGISTERInc_increase_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACTIVE,2025-04-02T08:52:10.000Z,,,
jiigd4w4,vdu_sbdb.vnfc_sbdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACTIVE,2025-04-02T08:52:13.000Z,,,
a5zdd23q,vdu_sbdb.vnfc_sbdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,ACTIVE,2025-04-02T08:52:21.000Z,,,
0qngnj46,vdu_sbdb.vnfc_sbdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,CLEARED,2025-04-02T08:52:28.000Z,2025-04-02T08:52:53.000Z,2025-04-02T09:15:14.000Z,
wi6oeb1s,vdu_sbdb.vnfc_sbdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,ACTIVE,2025-04-02T08:52:35.000Z,,,
xju7dddb,vdu_sbdb.vnfc_sbdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,CLEARED,2025-04-02T08:52:40.000Z,2025-04-02T08:52:47.000Z,2025-04-02T09:28:17.000Z,
y461zvoz,vdu_sbdb.vnfc_sbdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,ACKNOWLEDGED,2025-04-02T08:52:45.000Z,2025-04-02T08:52:55.000Z,,
mbgwzzeo,vdu_sbdb.vnfc_sbdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-02T08:52:45.000Z,,,
u0binwoe,vdu_sbdb.vnfc_sbdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,ACKNOWLEDGED,2025-04-02T08:52:47.000Z,2025-04-02T08:53:08.000Z,,
dw873jws,vdu_sbdb.vnfc_sbdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACTIVE,2025-04-02T08:52:49.000Z,,,
r2xdobd0,vdu_mtdb.vnfc_mtdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-02T08:52:53.000Z,,,
qfzbl9pe,vdu_sbdb.vnfc_sbdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-02T08:53:02.000Z,,,
1yzklrcd,vdu_cslg.vnfc_cslg4,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,ACKNOWLEDGED,2025-04-02T08:53:02.000Z,2025-04-02T08:53:35.000Z,,
zxbf293d,vdu_sbsipc.vnfc_sbsipc2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-02T08:53:02.000Z,,,
uoff6db7,vdu_sbdb.vnfc_sbdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,INDETERMINATE,ACTIVE,2025-04-02T08:53:05.000Z,,,
5o2uyt21,vdu_cslg.vnfc_cslg6,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,ACKNOWLEDGED,2025-04-02T08:53:06.000Z,2025-04-02T08:53:24.000Z,,
qrj9m61y,vdu_sbdb.vnfc_sbdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACTIVE,2025-04-02T08:53:07.000Z,,,
2p52nz86,vdu_sbdb.vnfc_sbdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,CLEARED,2025-04-02T08:53:10.000Z,2025-04-02T08:53:38.000Z,2025-04-02T09:02:50.000Z,
o0x6i0ga,vdu_mtlg.vnfc_mtlg4,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,INDETERMINATE,ACTIVE,2025-04-02T08:53:19.000Z,,,
hoellijt,vdu_sblg.tr_successful_registration_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,INDETERMINATE,CLEARED,2025-04-02T08:53:22.000Z,2025-04-02T08:53:46.000Z,2025-04-02T09:30:28.000Z,
gs0ge5ex,vdu_mtdns.vnfc_mtdns1,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,CLEARED,2025-04-02T08:53:23.000Z,2025-04-02T08:53:49.000Z,2025-04-02T09:41:05.000Z,
1tv4ir1g,vdu_sbdb.vnfc_sbdb2,COMMUNICATIONS_ALARM,LINK_TO_DNSGW_DOWN,INDETERMINATE,ACTIVE,2025-04-02T08:53:30.000Z,,,
az6o4y1b,vdu_sbdb.vnfc_sbdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACKNOWLEDGED,2025-04-02T08:53:32.000Z,2025-04-02T08:53:55.000Z,,
39ujw1t7,vdu_sbdb.vnfc_sbdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,ACTIVE,2025-04-02T08:53:36.000Z,,,
7c64uocj,vdu_mgw.vnfc_mgw1,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,INDETERMINATE,CLEARED,2025-04-02T08:53:41.000Z,2025-04-02T08:53:56.000Z,2025-04-02T09:27:32.000Z,
ki0rc1ku,vdu_sbdb.vnfc_sbdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACTIVE,2025-04-02T08:53:49.000Z,,,
w7krgpf2,vdu_sbdb.vnfc_sbdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-02T08:53:54.000Z,,,
rwofllxi,vdu_udia.vnfc_udia2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,ACKNOWLEDGED,2025-04-02T08:53:55.000Z,2025-04-02T08:54:53.000Z,,
1ig0txi0,vdu_sbdb.vnfc_sbdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,CLEARED,2025-04-02T08:53:55.000Z,2025-04-02T08:54:25.000Z,2025-04-02T09:14:39.000Z,
v8fwyvvw,vdu_cslg.vnfc_cslg3,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,CLEARED,2025-04-02T08:53:56.000Z,2025-04-02T08:54:05.000Z,2025-04-02T09:34:34.000Z,
c1ng2fvb,vdu_sbdb.vnfc_sbdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,ACTIVE,2025-04-02T08:53:57.000Z,,,
y8d1mggy,vdu_sbdb.vnfc_sbdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-02T08:54:01.000Z,,,
na43ipld,vdu_mtlg.tr_MMTelRegisterUsers_decrease_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACTIVE,2025-04-02T08:54:01.000Z,,,
5k4e76pv,vdu_sbdb.vnfc_sbdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,CLEARED,2025-04-02T08:54:01.000Z,2025-04-02T08:54:30.000Z,2025-04-02T09:49:10.000Z,
euf1kntp,vdu_cslg.vnfc_cslg3,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-02T08:54:08.000Z,,,
h28n0d5v,vdu_sbdb.vnfc_sbdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,ACKNOWLEDGED,2025-04-02T08:54:17.000Z,2025-04-02T08:55:09.000Z,,
cbwm6g5x,vdu_sbdb.vnfc_sbdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACTIVE,2025-04-02T08:54:19.000Z,,,
rephh5ni,vdu_sbdb.vnfc_sbdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACTIVE,2025-04-02T08:54:27.000Z,,,
2svoimr1,vdu_sbdb.vnfc_sbdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-02T08:54:27.000Z,,,
7dpi5u38,vdu_sbdb.vnfc_sbdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,CLEARED,2025-04-02T08:54:33.000Z,2025-04-02T08:54:47.000Z,2025-04-02T09:06:36.000Z,
i3hgl4jt,vdu_sbdb.vnfc_sbdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-02T08:54:33.000Z,,,
bswynvby,vdu_sbdb.vnfc_sbdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,ACTIVE,2025-04-02T08:54:34.000Z,,,
uz52h2up,vdu_cssips.vnfc_cssips8,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACTIVE,2025-04-02T08:54:42.000Z,,,
meosh252,vdu_sbdb.vnfc_sbdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,CLEARED,2025-04-02T08:54:49.000Z,2025-04-02T08:55:14.000Z,2025-04-02T09:07:47.000Z,
cbl0q4m4,vdu_sbdb.vnfc_sbdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,CLEARED,2025-04-02T08:54:53.000Z,2025-04-02T08:55:21.000Z,2025-04-02T09:36:05.000Z,
p0gimmhe,vdu_sbdb.vnfc_sbdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,ACTIVE,2025-04-02T08:54:53.000Z,,,
gvx5mway,vdu_mtlg.vnfc_mtlg8,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,ACTIVE,2025-04-02T08:54:57.000Z,,,
o1i4t281,vdu_sbdb.vnfc_sbdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACTIVE,2025-04-02T08:55:03.000Z,,,
z46yqtnh,vdu_sbdb.vnfc_sbdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,ACKNOWLEDGED,2025-04-02T08:55:10.000Z,2025-04-02T08:55:47.000Z,,
oeu8s1c8,vdu_sbdb.vnfc_sbdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,CLEARED,2025-04-02T08:55:16.000Z,2025-04-02T08:55:35.000Z,2025-04-02T09:32:34.000Z,
zeoalfjt,vdu_sbdb.vnfc_sbdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-02T08:55:17.000Z,,,
7fonn13f,vdu_sbdb.vnfc_sbdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-02T08:55:17.000Z,,,
rg0d74gu,vdu_sbdb.vnfc_sbdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,INDETERMINATE,ACKNOWLEDGED,2025-04-02T08:55:20.000Z,2025-04-02T08:55:48.000Z,,
x29099u5,vdu_sbdb.vnfc_sbdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-02T08:55:21.000Z,,,
m8wz98go,vdu_cslg.vnfc_cslg3,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,CLEARED,2025-04-02T08:55:26.000Z,2025-04-02T08:55:31.000Z,2025-04-02T09:16:21.000Z,
jb2zk7n0,vdu_sbdb.vnfc_sbdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,ACTIVE,2025-04-02T08:55:32.000Z,,,
p02tjzai,vdu_sbdb.vnfc_sbdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,CLEARED,2025-04-02T08:55:36.000Z,2025-04-02T08:55:50.000Z,2025-04-02T09:08:48.000Z,
dajx335i,vdu_sblg.tr_successful_call_setup_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,CLEARED,2025-04-02T08:55:39.000Z,2025-04-02T08:56:01.000Z,2025-04-02T09:45:33.000Z,
qui9mjet,vdu_sbdb.vnfc_sbdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,CLEARED,2025-04-02T08:55:40.000Z,2025-04-02T08:55:48.000Z,2025-04-02T09:00:17.000Z,
lr13mwp1,vdu_mtlg.vnfc_mtlg5,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,ACTIVE,2025-04-02T08:55:41.000Z,,,
kf5s72vd,vdu_sblg.tr_sbcCounterTotAudioMtSession_decrease_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,ACTIVE,2025-04-02T08:55:42.000Z,,,
fdp8ppuq,vdu_udia.vnfc_udia1,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACTIVE,2025-04-02T08:55:47.000Z,,,
gp00f3io,vdu_sbdb.vnfc_sbdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,ACTIVE,2025-04-02T08:55:56.000Z,,,
0fkkil99,vdu_sbdb.vnfc_sbdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACTIVE,2025-04-02T08:55:59.000Z,,,
7a5q2x5d,vdu_mtdns.vnfc_mtdns2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,CLEARED,2025-04-02T08:56:05.000Z,2025-04-02T08:56:16.000Z,2025-04-02T08:57:55.000Z,
neks810t,vdu_sbdb.vnfc_sbdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACTIVE,2025-04-02T08:56:08.000Z,,,
7i0njaw7,vdu_sbdb.vnfc_sbdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACTIVE,2025-04-02T08:56:17.000Z,,,
10v6u8b4,vdu_sbdb.vnfc_sbdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,ACTIVE,2025-04-02T08:56:19.000Z,,,
t8ws3y1w,vdu_sbdb.vnfc_sbdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,ACTIVE,2025-04-02T08:56:27.000Z,,,
2gaycgrz,vdu_sbdb.vnfc_sbdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACTIVE,2025-04-02T08:56:31.000Z,,,
0ijhp40j,vdu_sbdb.vnfc_sbdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,CLEARED,2025-04-02T08:56:31.000Z,2025-04-02T08:56:40.000Z,2025-04-02T09:26:52.000Z,
1zmaugi6,vdu_mtlg.vnfc_mtlg6,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,ACKNOWLEDGED,2025-04-02T08:56:31.000Z,2025-04-02T08:57:05.000Z,,
8h92f3ts,vdu_cssips.vnfc_cssips1,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,ACTIVE,2025-04-02T08:56:40.000Z,,,
fj2ov8zp,vdu_sbdb.vnfc_sbdb2,QUALITY_OF_SERVICE_ALARM,THRESHOLD_CROSSING,MAJOR,ACTIVE,2025-04-02T08:56:49.000Z,,,
6s17lq0f,vdu_sbdb.vnfc_sbdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,ACTIVE,2025-04-02T08:56:50.000Z,,,
mrl9qxuq,vdu_sbdb.vnfc_sbdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-02T08:56:55.000Z,,,
58fj212c,vdu_sbdb.vnfc_sbdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,CLEARED,2025-04-02T08:57:04.000Z,2025-04-02T08:57:14.000Z,2025-04-02T09:02:59.000Z,
i3bfeftc,vdu_sbdb.vnfc_sbdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,CLEARED,2025-04-02T08:57:13.000Z,2025-04-02T08:57:39.000Z,2025-04-02T09:25:52.000Z,
mzhsjqix,vdu_sbdb.vnfc_sbdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACKNOWLEDGED,2025-04-02T08:57:22.000Z,2025-04-02T08:57:54.000Z,,
